Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
32.0,42400.7,3627.3916666666655,4.0,5.0,5.0,2.0,24.0,4.0,0.54,4.0,3.0,699.11,39.11326739499789,324.0,1,45.77561818988868,89.0126038895069,5.0,477.9509445872711,Poor
32.0,42400.7,3627.3916666666655,4.0,5.0,5.0,2.0,24.0,1.0,6.54,7.0,3.0,699.11,33.401325654687014,326.0,1,45.77561818988868,347.4031656528469,2.0,249.5603828239311,Poor
35.0,55644.39,4715.0325,9.0,8.0,21.0,6.0,20.0,22.0,2.24,10.0,1.0,1816.21,35.963217119757125,233.0,3,163.9248327197636,82.56835279637451,6.0,465.01006448386187,Poor
36.0,55644.39,4715.0325,9.0,8.0,21.0,6.0,18.0,22.0,6.24,10.0,1.0,1816.21,26.7998309933348,236.0,3,163.9248327197636,295.06348720985665,3.0,282.5149300703798,Poor
26.0,34902.43,3128.535833333333,7.0,3.0,6.0,3.0,21.0,9.0,14.74,2.0,2.0,241.38,37.78287879434658,256.0,3,44.14364379319273,132.59451423839917,5.0,386.1154253017414,Standard
26.0,34902.43,3128.535833333333,7.0,3.0,6.0,3.0,26.0,9.0,14.74,6.0,2.0,241.38,40.989995378219376,257.0,3,44.14364379319273,73.63464644580425,6.0,435.0752930943364,Standard
53.0,62347.86,5016.655,8.0,7.0,7.0,0.0,15.0,9.0,6.78,0.0,2.0,681.95,35.37288898908198,281.0,1,0.0,174.7344345777668,4.0,586.9310654222332,Standard
54.0,62347.86,5016.655,8.0,7.0,7.0,0.0,11.0,9.0,0.7800000000000002,2.0,2.0,681.95,40.00662989302312,285.0,1,0.0,196.9531975539336,5.0,554.7123024460665,Standard
50.0,77165.86,6595.488333333334,0.0,4.0,12.0,1.0,4.0,8.0,4.23,3.0,3.0,952.3,29.19513685875186,333.0,2,47.81008995491285,197.9113739819764,5.0,663.827369396444,Good
37.0,15335.895,1023.99125,0.0,7.0,12.0,3.0,7.0,0.0,3.16,6.0,3.0,628.85,36.68055504272312,281.0,1,35.37127954090837,25.65090281090225,5.0,291.3769426481894,Good
27.0,35455.23,2913.6025000000004,0.0,4.0,1.0,2.0,10.0,11.0,3.78,4.0,3.0,33.16,39.569214876759226,195.0,1,46.579692044645576,92.09915335803127,5.0,402.6814045973232,Good
39.0,34763.33,2907.9441666666667,7.0,5.0,8.0,2.0,15.0,17.0,7.5,4.0,2.0,856.97,33.73163868632544,217.0,3,44.582357647961295,89.52411045264235,4.0,416.687948566063,Standard
39.0,34763.33,2907.9441666666667,7.0,5.0,8.0,2.0,15.0,17.0,7.5,4.0,2.0,856.97,27.1372589273397,218.0,3,44.582357647961295,121.19423007231232,5.0,375.01782894639314,Standard
39.0,34763.33,2907.9441666666667,7.0,5.0,8.0,2.0,15.0,15.0,7.5,4.0,2.0,856.97,38.51149772471796,222.0,3,44.582357647961295,289.5646478851596,2.0,236.64741113354583,Standard
47.0,59823.58,5220.298333333333,0.0,2.0,5.0,1.0,3.0,11.0,8.96,4.0,3.0,406.75,32.86649703988515,268.0,1,45.89219592488452,284.78991090048106,1.0,481.3477265079678,Good
47.0,59823.58,5220.298333333333,0.0,2.0,5.0,1.0,3.0,11.0,8.96,4.0,3.0,406.75,26.609149075616145,273.0,1,45.89219592488452,358.5833964371537,4.0,377.5542409712952,Good
42.0,58966.89,4628.9075,5.0,5.0,7.0,0.0,28.0,15.0,11.77,8.0,2.0,1452.98,36.89619094417002,223.0,3,0.0,71.06937974461368,6.0,631.8213702553862,Standard
42.0,58966.89,4628.9075,5.0,5.0,7.0,0.0,28.0,15.0,11.77,8.0,2.0,1452.98,26.48791915465676,228.0,3,0.0,373.933661957504,1.0,378.957088042496,Poor
42.0,58966.89,4628.9075,5.0,5.0,7.0,0.0,28.0,18.0,11.77,8.0,2.0,1452.98,28.98577741167044,229.0,3,0.0,432.510184812437,3.0,300.38056518756304,Standard
16.0,89507.06999999998,7199.9225,4.0,6.0,8.0,5.0,14.0,18.0,13.16,7.0,2.0,240.4,35.635368822506095,212.0,3,250.9514287228077,252.6809465860685,1.0,506.3598746911238,Poor
19.0,41209.68,3413.14,6.0,7.0,31.0,7.0,48.0,21.0,9.23,10.0,1.0,1801.46,25.82492874143384,81.0,3,127.74772013762036,169.33969053889788,4.0,304.22658932348185,Poor
16.0,59662.98,4777.915,7.0,4.0,16.0,3.0,24.0,8.0,8.59,6.0,2.0,634.86,31.592252827405527,68.0,3,85.60171470621269,264.31599337337707,4.0,387.87379192041016,Standard
16.0,59662.98,4777.915,7.0,4.0,16.0,3.0,24.0,8.0,2.59,6.0,2.0,634.86,34.86650823766906,70.0,3,85.60171470621269,279.27212861301194,2.0,392.9176566807754,Standard
52.0,30498.76,2320.563333333333,3.0,4.0,15.0,3.0,20.0,13.0,18.79,2.0,2.0,1012.92,29.209337210308327,213.0,3,45.46426789719704,181.1913914985686,2.0,285.40067393756766,Standard
53.0,30498.76,2320.563333333333,3.0,4.0,15.0,3.0,23.0,13.0,12.79,2.0,2.0,1012.92,28.20984776755707,214.0,3,45.46426789719704,294.5830825993268,1.0,182.00898283680945,Standard
42.0,30528.52,2269.043333333333,4.0,2.0,6.0,1.0,3.0,10.0,7.26,4.0,3.0,3.68,36.01409096087963,227.0,1,15.557321552275488,184.7505539632457,1.0,316.5964578178122,Good
20.0,9675.845,1062.3204166666665,8.0,10.0,34.0,8.0,54.0,18.0,17.17,9.0,1.0,4193.36,37.40885281065608,125.0,3,51.04384333814861,73.49337575044494,3.0,251.69482257807311,Poor
20.0,9675.845,1062.3204166666665,8.0,10.0,34.0,8.0,51.0,18.0,17.17,9.0,1.0,4193.36,35.96075323352707,128.0,3,51.04384333814861,67.06405749949505,2.0,268.12414082902296,Poor
20.0,9675.845,1062.3204166666665,8.0,10.0,34.0,8.0,51.0,17.0,17.17,9.0,1.0,4193.36,32.60483281615385,132.0,3,51.04384333814861,116.73459352431802,1.0,228.4536048042,Poor
40.0,27026.95,2011.2458333333327,4.0,3.0,11.0,2.0,30.0,19.0,13.51,0.0,2.0,678.53,36.32696177742027,281.0,3,38.26805817035071,263.6793591288028,1.0,189.17716603417983,Standard
40.0,27026.95,2011.2458333333327,4.0,3.0,11.0,2.0,30.0,18.0,9.51,0.0,2.0,678.53,33.40123392636094,284.0,3,38.26805817035071,82.84165610588214,3.0,350.0148690571005,Standard
43.0,8126.595,872.2162500000002,8.0,6.0,25.0,7.0,12.0,9.0,8.27,8.0,2.0,1717.09,31.15755397029816,127.0,3,46.26719559885268,95.89180664085453,1.0,235.0626227602928,Poor
43.0,8126.595,872.2162500000002,8.0,6.0,25.0,7.0,12.0,8.0,8.27,8.0,2.0,1717.09,37.936070849807685,129.0,3,46.26719559885268,26.94564727716952,2.0,294.0087821239778,Standard
38.0,95713.28,7809.1066666666675,5.0,5.0,20.0,4.0,26.0,8.0,13.36,7.0,2.0,566.86,31.128709098740224,194.0,3,215.52080343888755,202.03034985179244,6.0,603.3595133759868,Standard
38.0,95713.28,7809.1066666666675,5.0,5.0,20.0,4.0,28.0,9.0,13.36,7.0,2.0,566.86,39.572104662056624,195.0,3,215.52080343888755,172.21187580458144,6.0,633.1779874231978,Standard
37.0,44158.03,3733.835833333333,5.0,5.0,11.0,1.0,13.0,5.0,11.33,0.0,3.0,1298.23,35.79673675368886,186.0,1,30.46312346994444,367.42397229639823,1.0,265.49648756699065,Good
37.0,44158.03,3733.835833333333,5.0,5.0,11.0,1.0,13.0,6.0,7.33,0.0,3.0,1298.23,37.91249068715226,188.0,1,30.46312346994444,132.06118782988864,5.0,460.8592720335002,Good
37.0,44158.03,3733.835833333333,5.0,5.0,11.0,1.0,13.0,2.0,7.33,0.0,3.0,1298.23,36.04325729645116,189.0,1,30.46312346994444,149.47239744234977,5.0,443.4480624210392,Good
16.0,78741.32,6458.776666666668,9.0,10.0,33.0,6.0,30.0,16.0,10.02,11.0,2.0,2011.92,37.64659054234611,199.0,3,326.68062203879435,112.83317997835562,6.0,446.3638646495168,Poor
16.0,78741.32,6458.776666666668,9.0,10.0,33.0,6.0,30.0,16.0,10.02,11.0,2.0,2011.92,25.52652891349684,200.0,3,326.68062203879435,140.56386175787753,6.0,418.63318286999487,Poor
17.0,78741.32,6458.776666666668,9.0,10.0,33.0,6.0,32.0,15.0,10.02,13.0,2.0,2011.92,36.47317576636932,204.0,3,326.68062203879435,182.51199214444023,4.0,396.6850524834322,Poor
17.0,78741.32,6458.776666666668,9.0,10.0,33.0,6.0,33.0,19.0,10.02,13.0,2.0,2011.92,29.3061057114623,205.0,3,326.68062203879435,419.4312314069786,4.0,159.76581322089382,Poor
28.0,44572.43,3757.369166666667,2.0,4.0,10.0,0.0,4.0,8.0,4.09,1.0,3.0,198.87,32.66150684514278,181.0,1,0.0,160.9561031680126,4.0,474.7808134986541,Good
28.0,44572.43,3757.369166666667,2.0,4.0,10.0,0.0,1.0,6.0,4.09,1.0,3.0,198.87,37.95097771798233,184.0,1,0.0,85.29703754662944,6.0,530.4398791200373,Good
29.0,26509.67,1954.1391666666664,8.0,7.0,18.0,2.0,24.0,20.0,14.37,4.0,2.0,1259.9,27.222954652725235,287.0,3,37.77747450476208,28.805108759774328,6.0,368.8313334021302,Standard
30.0,26509.67,1820.106634885952,8.0,7.0,18.0,2.0,24.0,23.0,13.37,4.0,2.0,1259.9,34.23878079287863,290.0,3,171.8100062854761,82.10592683239894,1.0,365.5305153295057,Poor
30.0,26509.67,1820.106634885952,8.0,7.0,18.0,2.0,24.0,20.0,14.37,4.0,2.0,1259.9,26.920296974417987,294.0,3,171.8100062854761,31.45732870648971,5.0,376.1791134554149,Poor
19.0,15115.04,1274.5866666666668,7.0,7.0,24.0,2.0,52.0,13.0,18.14,10.0,2.0,2154.52,28.235353475859625,220.0,3,20.63883931215932,61.91509009706772,4.0,304.9047372574396,Poor
54.0,78401.25,6475.4375,3.0,3.0,17.0,3.0,24.0,10.0,5.97,0.0,2.0,444.02,40.95049099208868,219.0,1,131.9938044562555,96.67873262950243,6.0,658.871212914242,Standard
54.0,78401.25,6475.4375,3.0,3.0,17.0,3.0,24.0,12.0,1.97,0.0,2.0,444.02,30.21205721831799,220.0,1,131.9938044562555,65.06631925764108,6.0,690.4836262861036,Standard
51.0,34229.35,2840.445833333333,3.0,2.0,12.0,4.0,9.0,0.0,11.04,2.0,3.0,1180.77,24.89850847505872,361.0,1,85.68697392409503,30.892638945330248,5.0,417.46497046390806,Good
53.0,17902.54,1669.878333333333,3.0,6.0,1.0,0.0,14.0,4.0,8.87,3.0,3.0,1289.22,39.6359581161209,277.0,1,0.0,119.47263510891707,3.0,317.51519822441634,Standard
53.0,17902.54,1669.878333333333,3.0,6.0,1.0,0.0,13.0,1.0,8.87,5.0,3.0,1289.22,34.82880949905809,282.0,1,0.0,143.90578069771212,3.0,293.08205263562127,Standard
54.0,17902.54,1669.878333333333,3.0,6.0,1.0,0.0,17.0,1.0,8.87,5.0,3.0,1289.22,24.88333952862665,283.0,1,0.0,17.408589431616278,6.0,389.57924390171706,Standard
25.0,46650.9,4031.575,8.0,7.0,33.0,8.0,39.0,15.0,26.04,9.0,1.0,3555.25,33.1522920591091,140.0,3,207.5520164162349,74.74566897129401,6.0,360.8598146124712,Standard
18.0,31011.32,2810.276666666666,3.0,5.0,15.0,0.0,17.0,14.0,11.37,5.0,2.0,992.07,28.059186244940804,229.0,3,0.0,216.16965407489928,3.0,334.85801259176736,Standard
37.0,9491.025,768.9187499999998,10.0,7.0,15.0,6.0,48.0,16.0,17.46,9.0,1.0,3377.48,39.94726464821497,73.0,3,28.879830890308863,92.41407945920707,1.0,245.59796465048404,Standard
37.0,9491.025,768.9187499999998,10.0,7.0,15.0,6.0,48.0,16.0,12.46,9.0,1.0,3377.48,27.900958788520214,76.0,3,28.879830890308863,58.1456488985499,1.0,279.86639521114125,Standard
19.0,28608.65,2490.054166666667,4.0,7.0,12.0,1.0,2.0,8.0,11.68,4.0,3.0,143.04,32.63789974504594,205.0,1,23.008446135215287,102.56976416077156,1.0,413.4272063706799,Good
19.0,28608.65,2490.054166666667,4.0,7.0,12.0,1.0,2.0,11.0,5.68,4.0,3.0,143.04,35.64521315008131,208.0,1,23.008446135215287,191.2208155793945,1.0,324.77615495205686,Good
19.0,28608.65,2490.054166666667,4.0,7.0,12.0,1.0,2.0,13.0,5.68,4.0,3.0,143.04,26.716281150306195,210.0,1,23.008446135215287,274.30717008187906,1.0,241.6898004495723,Standard
29.0,46696.02,3811.3350000000014,8.0,4.0,33.0,3.0,12.0,19.0,11.02,8.0,2.0,1595.76,34.60297667594746,220.0,2,89.91109044134481,29.9708948712987,6.0,501.25151468735663,Poor
29.0,46696.02,3811.3350000000014,8.0,4.0,33.0,3.0,12.0,19.0,15.02,13.0,2.0,1595.76,34.61613440604157,226.0,3,89.91109044134481,196.77212001866883,4.0,354.4502895399865,Poor
14.0,17157.47,1656.789166666667,10.0,7.0,22.0,6.0,49.0,15.0,23.79,11.0,1.0,3743.28,31.503772583009447,128.0,3,44.451574654189656,147.340518819764,1.0,263.886823192713,Standard
15.0,17157.47,1656.789166666667,10.0,7.0,22.0,6.0,49.0,15.0,23.79,11.0,1.0,3743.28,28.115807057405966,130.0,3,44.451574654189656,201.0412092234393,1.0,210.1861327890377,Standard
15.0,17157.47,1656.789166666667,10.0,7.0,22.0,6.0,49.0,18.0,23.79,11.0,1.0,3743.28,36.8148807890816,135.0,3,44.451574654189656,83.45169894363114,4.0,297.77564306884585,Good
29.0,57421.58,4522.131666666667,3.0,4.0,6.0,3.0,15.0,10.0,9.89,3.0,2.0,287.31,25.3027815730219,285.0,1,101.38156306013047,88.31788189255967,4.0,522.5137217139766,Standard
29.0,57421.58,4522.131666666667,3.0,4.0,6.0,3.0,15.0,11.0,9.89,3.0,2.0,287.31,24.699254911976592,286.0,1,101.38156306013047,239.15550966045643,1.0,401.67609394608,Standard
29.0,57421.58,4522.131666666667,3.0,4.0,6.0,3.0,15.0,10.0,9.89,3.0,2.0,287.31,22.772437809557594,288.0,1,101.38156306013047,212.6569184943968,4.0,398.17468511213934,Standard
33.0,21202.09,1943.8408333333327,7.0,6.0,8.0,1.0,22.0,15.0,9.29,4.0,2.0,192.21,31.51036495327121,339.0,3,15.32320302148409,192.73981529396465,2.0,266.3210650178846,Standard
33.0,21202.09,1943.8408333333327,7.0,6.0,8.0,1.0,26.0,15.0,9.29,4.0,2.0,192.21,38.41612483066687,340.0,3,15.32320302148409,63.59869401474623,5.0,365.46218629710296,Standard
33.0,21202.09,1943.8408333333327,7.0,6.0,8.0,1.0,21.0,16.0,9.29,4.0,2.0,192.21,27.82255846299489,342.0,2,15.32320302148409,114.69312495881596,4.0,324.3677553530333,Standard
33.0,21202.09,1943.8408333333327,7.0,6.0,8.0,1.0,17.0,12.0,9.29,4.0,2.0,192.21,31.14552417076321,343.0,3,15.32320302148409,116.0356478380076,2.0,343.0252324738417,Standard
33.0,21202.09,1943.8408333333327,7.0,6.0,8.0,1.0,21.0,15.0,9.29,4.0,2.0,192.21,36.14088923757641,345.0,3,15.32320302148409,44.73343914076599,4.0,394.3274411710832,Standard
20.0,56304.16,4458.013333333333,5.0,7.0,13.0,5.0,13.0,17.0,8.8,8.0,2.0,1171.42,32.28230216561927,190.0,3,157.48443950646282,191.85881765677087,4.0,356.45807617009973,Standard
20.0,56304.16,4458.013333333333,5.0,7.0,13.0,5.0,15.0,15.0,8.8,8.0,2.0,1171.42,38.27852205921135,191.0,2,157.48443950646282,48.58393882183281,5.0,489.73295500503775,Standard
20.0,56304.16,4458.013333333333,5.0,7.0,13.0,5.0,15.0,14.0,8.8,8.0,2.0,1171.42,24.70659009231009,192.0,3,157.48443950646282,188.7082429478356,5.0,349.60865087903505,Standard
20.0,56304.16,4458.013333333333,5.0,7.0,13.0,5.0,19.0,14.0,1.8000000000000007,8.0,2.0,1171.42,35.70313566146146,194.0,3,157.48443950646282,232.2337169536208,4.0,316.08317687324984,Standard
54.0,36135.19,2898.265833333333,3.0,4.0,11.0,4.0,16.0,14.0,1.5,1.0,3.0,695.59,38.09803714969029,256.0,2,87.97703116102518,109.96342396944333,1.0,381.8861282028648,Good
54.0,36135.19,2898.265833333333,3.0,4.0,11.0,4.0,21.0,13.0,1.5,6.0,3.0,695.59,38.34888934288074,261.0,1,87.97703116102518,117.8730906543554,2.0,363.9764615179528,Good
33.0,55835.7,4617.975,9.0,5.0,24.0,8.0,21.0,21.0,27.19,13.0,1.0,2802.64,35.470898695943056,100.0,3,269.2535212466654,172.7721515434511,2.0,299.7718272098836,Standard
34.0,55835.7,4617.975,9.0,5.0,24.0,8.0,21.0,19.0,27.19,13.0,1.0,2802.64,23.405139338447647,102.0,3,269.2535212466654,158.43025719114232,1.0,324.1137215621924,Poor
14.0,73823.84,6130.986666666668,7.0,6.0,30.0,6.0,52.0,14.0,18.39,6.0,2.0,1949.73,40.858066956663286,150.0,3,356.3654784840904,159.08544418258245,6.0,337.6477439999938,Poor
14.0,73823.84,6130.986666666668,7.0,6.0,30.0,6.0,52.0,14.0,18.39,6.0,2.0,1949.73,23.44301894240905,152.0,3,356.3654784840904,217.0159698883011,3.0,309.71721829427514,Poor
18.0,14264.46,1091.705,7.0,7.0,14.0,6.0,30.0,16.0,14.54,5.0,2.0,659.07,28.74184044943476,187.0,3,60.27612820585646,109.90508788119848,1.0,228.9892839129451,Standard
18.0,14264.46,1091.705,7.0,7.0,14.0,6.0,30.0,16.0,14.54,7.0,2.0,659.07,27.92376466288949,189.0,2,60.27612820585646,111.60885554889012,1.0,227.28551624525343,Standard
18.0,14264.46,1091.705,7.0,7.0,14.0,6.0,30.0,16.0,14.54,7.0,2.0,659.07,23.85636727271968,190.0,3,60.27612820585646,35.92821691566257,2.0,292.966154878481,Standard
18.0,14264.46,1091.705,7.0,7.0,14.0,6.0,30.0,16.0,14.54,7.0,2.0,659.07,29.633326608034693,191.0,3,60.27612820585646,54.67532163981093,2.0,274.2190501543326,Standard
42.0,35728.54,3096.3783333333336,7.0,7.0,11.0,3.0,8.0,15.0,8.87,0.0,2.0,1229.33,24.88142669815853,269.0,1,58.72947069089575,53.01600027198687,5.0,447.8923623704508,Standard
42.0,35728.54,3096.3783333333336,7.0,7.0,11.0,3.0,8.0,15.0,8.87,2.0,2.0,1229.33,26.90937221251106,270.0,1,58.72947069089575,157.81037307442082,4.0,353.0979895680168,Standard
42.0,35728.54,3096.3783333333336,7.0,7.0,11.0,3.0,8.0,15.0,8.87,2.0,2.0,1229.33,37.95492335634936,272.0,1,58.72947069089575,118.2873492988767,5.0,382.6210133435609,Standard
29.0,28119.52,2151.293333333333,3.0,6.0,17.0,0.0,18.0,17.0,8.54,4.0,2.0,917.64,29.568197654614444,351.0,3,0.0,46.53987457052082,6.0,408.58945876281257,Standard
29.0,28119.52,2151.293333333333,3.0,6.0,17.0,0.0,18.0,17.0,8.54,4.0,2.0,917.64,26.454376481970822,355.0,3,0.0,76.07605557381433,5.0,389.05327775951895,Standard
52.0,22179.64,1938.303333333333,8.0,6.0,12.0,3.0,20.0,21.0,2.09,3.0,3.0,172.29,34.653808173806105,382.0,1,47.43011453521242,26.098112967499205,5.0,370.3021058306217,Standard
52.0,22179.64,1938.303333333333,8.0,6.0,12.0,3.0,20.0,19.0,2.09,3.0,3.0,172.29,30.01472957680229,385.0,1,47.43011453521242,225.8360810332046,1.0,210.56413776491627,Good
35.0,7765.195,817.0995833333333,9.0,5.0,23.0,6.0,44.0,22.0,23.64,10.0,1.0,4071.68,31.357026519114815,54.0,2,36.70242352386978,47.50526172072259,3.0,267.50227308874094,Standard
35.0,7765.195,817.0995833333333,9.0,5.0,23.0,6.0,49.0,25.0,23.64,10.0,1.0,4071.68,32.257106933282905,58.0,3,36.70242352386978,46.78764201340103,2.0,278.21989279606254,Standard
39.0,31369.58,2607.1316666666667,8.0,9.0,27.0,8.0,28.0,22.0,19.7,6.0,1.0,4259.91,29.95451332371943,145.0,2,171.7484180470571,99.53821909077172,2.0,269.4265295288379,Standard
39.0,31369.58,2607.1316666666667,8.0,9.0,27.0,8.0,35.0,22.0,19.7,8.0,1.0,4259.91,25.921879890201737,147.0,3,171.7484180470571,99.62370171155592,5.0,239.3410469080537,Standard
39.0,31369.58,2607.1316666666667,8.0,9.0,27.0,8.0,30.0,22.0,19.7,8.0,1.0,4259.91,24.24118854250197,149.0,3,171.7484180470571,46.44542107747915,4.0,302.51932754213044,Standard
31.0,100268.73,8064.727500000001,7.0,6.0,6.0,4.0,9.0,10.0,19.83,9.0,2.0,148.15,33.550456546107824,253.0,3,263.3897414097784,69.72796666776769,6.0,713.3550419224541,Standard
44.0,7558.55,409.8791666666667,8.0,9.0,19.0,5.0,31.0,23.0,15.2,6.0,2.0,1965.56,32.228917992551004,190.0,3,16.993395285708598,17.373250258547426,1.0,296.62127112241063,Standard
44.0,7558.55,409.8791666666667,8.0,9.0,19.0,5.0,31.0,20.0,15.2,6.0,2.0,1965.56,31.73262474942122,191.0,3,16.993395285708598,35.55730620045618,2.0,268.4372151805019,Poor
44.0,7558.55,409.8791666666667,8.0,9.0,19.0,5.0,31.0,20.0,11.2,8.0,2.0,1965.56,25.360860268381728,193.0,3,16.993395285708598,23.601837034379173,1.0,290.39268434657885,Standard
40.0,63461.28,5109.44,3.0,4.0,6.0,4.0,6.0,17.0,12.39,5.0,2.0,1266.31,32.76679452206674,136.0,3,176.63696543786395,76.33695070207824,5.0,507.97008386005774,Standard
40.0,63461.28,5109.44,3.0,4.0,6.0,4.0,6.0,15.0,12.39,5.0,2.0,1266.31,25.90756562353652,137.0,3,176.63696543786395,70.25100042428485,5.0,514.0560341378512,Standard
40.0,63461.28,5109.44,3.0,4.0,6.0,4.0,7.0,18.0,12.39,5.0,2.0,1266.31,40.2493384380061,138.0,3,176.63696543786395,172.53929912219343,4.0,421.7677354399426,Standard
40.0,63461.28,5109.44,3.0,4.0,6.0,4.0,6.0,15.0,12.39,6.0,2.0,1266.31,26.73524936569897,142.0,3,176.63696543786395,207.8106603401081,5.0,376.49637422202784,Standard
40.0,63461.28,5109.44,3.0,4.0,6.0,4.0,6.0,15.0,13.39,6.0,2.0,1266.31,24.1036234165136,143.0,3,176.63696543786395,208.14398660221264,3.0,396.1630479599234,Standard
38.0,13300.535,1183.3779166666666,4.0,3.0,14.0,3.0,13.0,8.0,7.5,1.0,2.0,367.87,24.3157383522438,311.0,3,18.413069230897783,131.6573333325459,1.0,258.26738910322297,Standard
38.0,13300.535,1183.3779166666666,4.0,3.0,14.0,3.0,13.0,10.0,10.5,1.0,2.0,367.87,29.37281436704645,313.0,3,18.413069230897783,83.41240219493078,1.0,306.5123202408381,Standard
38.0,13300.535,1183.3779166666666,4.0,3.0,14.0,3.0,13.0,11.0,10.5,1.0,2.0,367.87,39.091793285157024,315.0,3,18.413069230897783,158.77554975283732,1.0,231.14917268293155,Standard
39.0,13300.535,1183.3779166666666,4.0,3.0,14.0,3.0,13.0,10.0,10.5,1.0,2.0,367.87,35.57314629669645,316.0,3,18.413069230897783,76.85335808620928,2.0,303.07136434955964,Standard
19.0,14293.6,1022.1333333333334,6.0,5.0,32.0,6.0,51.0,21.0,8.01,10.0,1.0,4064.01,39.696640213029774,154.0,3,66.88854173491038,40.22067966874685,2.0,275.1041119296761,Poor
19.0,14293.6,1022.1333333333334,6.0,5.0,32.0,6.0,51.0,20.0,8.01,11.0,1.0,4064.01,29.984363348114503,155.0,3,66.88854173491038,36.78123509579255,5.0,248.5435565026304,Poor
48.0,33388.1,2599.3416666666667,6.0,4.0,8.0,0.0,19.0,15.0,9.51,2.0,2.0,589.89,33.309029202998545,238.0,3,0.0,93.67251986611826,5.0,416.2616468005484,Standard
48.0,33388.1,2599.3416666666667,6.0,4.0,8.0,0.0,19.0,13.0,9.51,2.0,2.0,589.89,35.97198506098688,239.0,3,0.0,120.12167026922914,3.0,409.8124963974376,Standard
48.0,33388.1,2599.3416666666667,6.0,4.0,8.0,0.0,24.0,13.0,9.51,2.0,2.0,589.89,39.68826521685345,240.0,3,0.0,141.86405353281847,1.0,408.07011313384817,Standard
48.0,33388.1,2599.3416666666667,6.0,4.0,8.0,0.0,19.0,15.0,9.51,2.0,2.0,589.89,37.9029470562856,241.0,3,0.0,110.71767810410292,4.0,409.21648856256377,Standard
48.0,33388.1,2599.3416666666667,6.0,4.0,8.0,0.0,15.0,14.0,6.51,2.0,2.0,589.89,31.578315098692197,244.0,3,0.0,242.9659396378907,2.0,296.968227028776,Standard
41.0,60901.36,5351.113333333334,1.0,1.0,7.0,3.0,3.0,2.0,10.69,2.0,3.0,475.75,28.617740646583535,240.0,1,94.33599350226147,70.9890617232044,6.0,609.7862781078675,Good
41.0,60901.36,5351.113333333334,1.0,1.0,7.0,3.0,5.0,2.0,14.69,2.0,3.0,475.75,30.10208066056821,241.0,1,94.33599350226147,76.82068764989442,6.0,603.9546521811775,Good
41.0,60901.36,5351.113333333334,1.0,1.0,7.0,3.0,5.0,2.0,10.69,4.0,3.0,475.75,23.34895649522404,246.0,1,94.33599350226147,359.3084899300286,1.0,371.4668499010433,Standard
15.0,52882.77,4455.8975,6.0,10.0,25.0,7.0,52.0,18.0,9.95,10.0,1.0,2368.63,36.95586673407257,68.0,3,158.7561952328311,335.0612058751438,1.0,241.77234889202512,Poor
15.0,52882.77,4455.8975,6.0,10.0,25.0,7.0,52.0,18.0,9.95,10.0,1.0,2368.63,34.05036163110082,71.0,3,158.7561952328311,162.89064227862346,5.0,373.9429124885455,Poor
15.0,52882.77,4455.8975,6.0,10.0,25.0,7.0,52.0,18.0,4.949999999999998,11.0,1.0,2368.63,28.552864201323928,73.0,3,158.7561952328311,70.71554214628993,5.0,466.11801262087897,Poor
26.0,54881.55,4633.4625,9.0,10.0,22.0,7.0,25.0,18.0,5.24,11.0,1.0,4727.09,26.81048266157336,36.0,3,218.6546696623548,60.73862782433554,5.0,433.9529525133097,Poor
27.0,54881.55,4633.4625,9.0,10.0,22.0,7.0,21.0,19.0,5.24,11.0,1.0,4727.09,37.80896976675815,38.0,3,218.6546696623548,416.0622553428528,1.0,118.6293249947924,Poor
32.0,36945.28,3347.773333333333,7.0,4.0,16.0,1.0,22.0,19.0,7.74,3.0,2.0,1465.01,26.010234422192703,288.0,3,16.01410495975805,78.01468067172702,4.0,500.7485477018482,Standard
33.0,36945.28,3347.773333333333,7.0,4.0,16.0,1.0,22.0,19.0,7.74,3.0,2.0,1465.01,40.369461405727584,290.0,3,16.01410495975805,50.48154316477135,5.0,518.281685208804,Standard
33.0,36945.28,3347.773333333333,7.0,4.0,16.0,1.0,22.0,19.0,7.74,3.0,2.0,1465.01,24.590986805000483,293.0,3,16.01410495975805,62.127511494686615,6.0,496.63571687888873,Standard
35.0,15950.66,1047.2216666666666,9.0,8.0,26.0,9.0,57.0,23.0,9.01,9.0,1.0,2598.21,36.15071612803003,195.0,3,63.85540142023863,134.39776819281698,1.0,196.46899705361105,Poor
25.0,45852.8,3655.066666666667,5.0,5.0,9.0,3.0,20.0,19.0,5.69,4.0,3.0,1249.64,39.1211784523642,395.0,2,104.5891791544132,206.5677842653712,3.0,324.3497032468823,Good
25.0,45852.8,3655.066666666667,5.0,5.0,9.0,3.0,21.0,20.0,5.69,4.0,3.0,1249.64,32.53585143390752,400.0,1,104.5891791544132,90.54556356983372,4.0,430.3719239424198,Standard
